pk_cid,grupo,nombre_grupo
1083137,1,Universitarios inactivos
1083136,1,Universitarios inactivos
1083135,1,Universitarios inactivos
1083133,1,Universitarios inactivos
1083144,1,Universitarios inactivos
1083160,1,Universitarios inactivos
1083161,1,Universitarios inactivos
1083189,2,Particulares básicos
1083188,1,Universitarios inactivos
1083187,1,Universitarios inactivos
1083185,1,Universitarios inactivos
1083184,2,Particulares básicos
1083182,1,Universitarios inactivos
1083181,1,Universitarios inactivos
1083180,1,Universitarios inactivos
1083179,2,Particulares básicos
1083178,3,Clientes de nómina
1083173,1,Universitarios inactivos
1083171,1,Universitarios inactivos
1083170,1,Universitarios inactivos
1083169,1,Universitarios inactivos
1083167,1,Universitarios inactivos
1083166,1,Universitarios inactivos
1083165,1,Universitarios inactivos
1083164,1,Universitarios inactivos
1083163,1,Universitarios inactivos
1083191,1,Universitarios inactivos
1082987,4,Universitarios recién llegados
1082986,2,Particulares básicos
1082985,2,Particulares básicos
1082805,1,Universitarios inactivos
1082804,1,Universitarios inactivos
1082803,1,Universitarios inactivos
1082802,1,Universitarios inactivos
1082801,1,Universitarios inactivos
1082800,1,Universitarios inactivos
1082799,5,Nómina y pensiones
1082798,7,Particulares con tarjeta
1082797,1,Universitarios inactivos
1082796,1,Universitarios inactivos
1082795,1,Universitarios inactivos
1082806,1,Universitarios inactivos
1082794,1,Universitarios inactivos
1082792,1,Universitarios inactivos
1082791,1,Universitarios inactivos
1082790,1,Universitarios inactivos
1082789,1,Universitarios inactivos
1082788,1,Universitarios inactivos
1082787,1,Universitarios inactivos
1082785,1,Universitarios inactivos
1082783,1,Universitarios inactivos
1082782,1,Universitarios inactivos
1082793,1,Universitarios inactivos
1082807,1,Universitarios inactivos
1082808,4,Universitarios recién llegados
1082810,1,Universitarios inactivos
1082835,1,Universitarios inactivos
1082834,1,Universitarios inactivos
1082833,2,Particulares básicos
1082832,1,Universitarios inactivos
1082831,2,Particulares básicos
1082829,1,Universitarios inactivos
1082828,1,Universitarios inactivos
1082827,7,Particulares con tarjeta
1082825,2,Particulares básicos
1082824,4,Universitarios recién llegados
1082823,1,Universitarios inactivos
1082822,2,Particulares básicos
1082820,2,Particulares básicos
1082819,1,Universitarios inactivos
1082818,1,Universitarios inactivos
1082817,1,Universitarios inactivos
1082816,1,Universitarios inactivos
1082815,1,Universitarios inactivos
1082813,1,Universitarios inactivos
1082811,1,Universitarios inactivos
1082781,1,Universitarios inactivos
1082780,1,Universitarios inactivos
1082778,2,Particulares básicos
1082745,1,Universitarios inactivos
1082744,2,Particulares básicos
1082743,4,Universitarios recién llegados
1082740,1,Universitarios inactivos
1082739,1,Universitarios inactivos
1082738,1,Universitarios inactivos
1082737,1,Universitarios inactivos
1082736,1,Universitarios inactivos
1082735,1,Universitarios inactivos
1082734,1,Universitarios inactivos
1082733,1,Universitarios inactivos
1082746,1,Universitarios inactivos
1082732,1,Universitarios inactivos
1082730,1,Universitarios inactivos
1082729,1,Universitarios inactivos
1082728,1,Universitarios inactivos
1082726,1,Universitarios inactivos
1082725,4,Universitarios recién llegados
1082724,5,Nómina y pensiones
1082723,1,Universitarios inactivos
1082721,1,Universitarios inactivos
1082720,1,Universitarios inactivos
1082719,1,Universitarios inactivos
1082731,1,Universitarios inactivos
1082747,1,Universitarios inactivos
1082748,2,Particulares básicos
1082749,1,Universitarios inactivos
1082777,1,Universitarios inactivos
1082776,1,Universitarios inactivos
1082775,1,Universitarios inactivos
1082774,1,Universitarios inactivos
1082773,1,Universitarios inactivos
1082772,1,Universitarios inactivos
1082771,1,Universitarios inactivos
1082770,1,Universitarios inactivos
1082769,1,Universitarios inactivos
1082768,1,Universitarios inactivos
1082766,1,Universitarios inactivos
1082765,1,Universitarios inactivos
1082764,1,Universitarios inactivos
1082763,1,Universitarios inactivos
1082762,1,Universitarios inactivos
1082761,1,Universitarios inactivos
1082760,1,Universitarios inactivos
1082759,1,Universitarios inactivos
1082758,1,Universitarios inactivos
1082757,1,Universitarios inactivos
1082756,1,Universitarios inactivos
1082754,5,Nómina y pensiones
1082752,1,Universitarios inactivos
1082751,1,Universitarios inactivos
1082750,1,Universitarios inactivos
1082779,1,Universitarios inactivos
1082717,1,Universitarios inactivos
1082838,1,Universitarios inactivos
1082840,1,Universitarios inactivos
1082943,6,TOP ahorradores
1082942,2,Particulares básicos
1082941,2,Particulares básicos
1082938,2,Particulares básicos
1082937,2,Particulares básicos
1082936,2,Particulares básicos
1082935,3,Clientes de nómina
1082934,2,Particulares básicos
1082931,2,Particulares básicos
1082927,2,Particulares básicos
1082926,7,Particulares con tarjeta
1082924,2,Particulares básicos
1082920,2,Particulares básicos
1082919,2,Particulares básicos
1082916,6,TOP ahorradores
1082915,2,Particulares básicos
1082913,5,Nómina y pensiones
1082912,6,TOP ahorradores
1082910,6,TOP ahorradores
1082929,2,Particulares básicos
1082946,3,Clientes de nómina
1082947,5,Nómina y pensiones
1082948,3,Clientes de nómina
1082983,1,Universitarios inactivos
1082976,6,TOP ahorradores
1082974,7,Particulares con tarjeta
1082972,6,TOP ahorradores
1082970,7,Particulares con tarjeta
1082969,2,Particulares básicos
1082967,3,Clientes de nómina
1082965,2,Particulares básicos
1082962,2,Particulares básicos
1082961,5,Nómina y pensiones
1082957,2,Particulares básicos
1082955,2,Particulares básicos
1082950,1,Universitarios inactivos
1082949,5,Nómina y pensiones
1082839,1,Universitarios inactivos
1082904,6,TOP ahorradores
1082867,1,Universitarios inactivos
1082866,1,Universitarios inactivos
1082865,1,Universitarios inactivos
1082864,1,Universitarios inactivos
1082862,1,Universitarios inactivos
1082861,1,Universitarios inactivos
1082858,1,Universitarios inactivos
1082857,1,Universitarios inactivos
1082855,1,Universitarios inactivos
1082868,1,Universitarios inactivos
1082854,1,Universitarios inactivos
1082852,1,Universitarios inactivos
1082851,1,Universitarios inactivos
1082850,4,Universitarios recién llegados
1082849,1,Universitarios inactivos
1082847,1,Universitarios inactivos
1082845,3,Clientes de nómina
1082844,1,Universitarios inactivos
1082843,1,Universitarios inactivos
1082842,1,Universitarios inactivos
1082841,1,Universitarios inactivos
1082853,2,Particulares básicos
1082870,1,Universitarios inactivos
1082872,1,Universitarios inactivos
1082902,7,Particulares con tarjeta
1082900,2,Particulares básicos
1082899,1,Universitarios inactivos
1082898,1,Universitarios inactivos
1082897,1,Universitarios inactivos
1082895,1,Universitarios inactivos
1082894,1,Universitarios inactivos
1082892,1,Universitarios inactivos
1082891,1,Universitarios inactivos
1082890,1,Universitarios inactivos
1082888,1,Universitarios inactivos
1082886,1,Universitarios inactivos
1082884,4,Universitarios recién llegados
1082882,2,Particulares básicos
1082881,1,Universitarios inactivos
1082880,1,Universitarios inactivos
1082879,5,Nómina y pensiones
1082878,1,Universitarios inactivos
1082877,1,Universitarios inactivos
1082876,1,Universitarios inactivos
1082875,1,Universitarios inactivos
1082873,1,Universitarios inactivos
1082219,1,Universitarios inactivos
1084428,1,Universitarios inactivos
1084430,4,Universitarios recién llegados
1085802,1,Universitarios inactivos
1085801,1,Universitarios inactivos
1085800,1,Universitarios inactivos
1085796,1,Universitarios inactivos
1085795,7,Particulares con tarjeta
1085793,4,Universitarios recién llegados
1085803,1,Universitarios inactivos
1085791,1,Universitarios inactivos
1085783,5,Nómina y pensiones
1085781,1,Universitarios inactivos
1085780,1,Universitarios inactivos
1085776,1,Universitarios inactivos
1085806,1,Universitarios inactivos
1085831,1,Universitarios inactivos
1085829,1,Universitarios inactivos
1085824,4,Universitarios recién llegados
1085823,1,Universitarios inactivos
1085822,1,Universitarios inactivos
1085820,1,Universitarios inactivos
1085805,1,Universitarios inactivos
1085819,1,Universitarios inactivos
1085815,5,Nómina y pensiones
1085812,1,Universitarios inactivos
1085809,1,Universitarios inactivos
1085818,1,Universitarios inactivos
1085739,1,Universitarios inactivos
1085738,1,Universitarios inactivos
1085734,1,Universitarios inactivos
1085732,3,Clientes de nómina
1085730,1,Universitarios inactivos
1085741,1,Universitarios inactivos
1085726,1,Universitarios inactivos
1085725,1,Universitarios inactivos
1085724,1,Universitarios inactivos
1085723,1,Universitarios inactivos
1085722,1,Universitarios inactivos
1085719,1,Universitarios inactivos
1085715,1,Universitarios inactivos
1085727,1,Universitarios inactivos
1085742,1,Universitarios inactivos
1085743,1,Universitarios inactivos
1085772,1,Universitarios inactivos
1085771,1,Universitarios inactivos
1085769,1,Universitarios inactivos
1085767,1,Universitarios inactivos
1085761,1,Universitarios inactivos
1085760,1,Universitarios inactivos
1085756,1,Universitarios inactivos
1085755,1,Universitarios inactivos
1085754,1,Universitarios inactivos
1085753,1,Universitarios inactivos
1085750,1,Universitarios inactivos
1085749,1,Universitarios inactivos
1085748,1,Universitarios inactivos
1085832,1,Universitarios inactivos
1085834,4,Universitarios recién llegados
1085835,1,Universitarios inactivos
1085922,4,Universitarios recién llegados
1085921,1,Universitarios inactivos
1085920,1,Universitarios inactivos
1085919,1,Universitarios inactivos
1085918,7,Particulares con tarjeta
1085917,1,Universitarios inactivos
1085916,1,Universitarios inactivos
1085915,1,Universitarios inactivos
1085914,1,Universitarios inactivos
1085913,1,Universitarios inactivos
1085925,2,Particulares básicos
1085912,1,Universitarios inactivos
1085910,1,Universitarios inactivos
1085907,1,Universitarios inactivos
1085905,1,Universitarios inactivos
1085903,1,Universitarios inactivos
1085901,1,Universitarios inactivos
1085900,1,Universitarios inactivos
1085899,1,Universitarios inactivos
1085898,1,Universitarios inactivos
1085897,4,Universitarios recién llegados
1085930,4,Universitarios recién llegados
1085932,2,Particulares básicos
1085963,4,Universitarios recién llegados
1085962,2,Particulares básicos
1085958,2,Particulares básicos
1085957,4,Universitarios recién llegados
1085956,2,Particulares básicos
1085955,7,Particulares con tarjeta
1085950,6,TOP ahorradores
1085948,2,Particulares básicos
1085947,3,Clientes de nómina
1085945,2,Particulares básicos
1085943,2,Particulares básicos
1085942,2,Particulares básicos
1085941,2,Particulares básicos
1085937,2,Particulares básicos
1085936,2,Particulares básicos
1085935,2,Particulares básicos
1085934,2,Particulares básicos
1085933,7,Particulares con tarjeta
1085714,1,Universitarios inactivos
1085895,4,Universitarios recién llegados
1085892,1,Universitarios inactivos
1085855,1,Universitarios inactivos
1085853,1,Universitarios inactivos
1085852,1,Universitarios inactivos
1085851,1,Universitarios inactivos
1085849,1,Universitarios inactivos
1085848,1,Universitarios inactivos
1085844,1,Universitarios inactivos
1085843,1,Universitarios inactivos
1085842,1,Universitarios inactivos
1085841,1,Universitarios inactivos
1085839,1,Universitarios inactivos
1085838,1,Universitarios inactivos
1085837,1,Universitarios inactivos
1085836,5,Nómina y pensiones
1085847,1,Universitarios inactivos
1085862,1,Universitarios inactivos
1085891,3,Clientes de nómina
1085890,1,Universitarios inactivos
1085889,7,Particulares con tarjeta
1085888,1,Universitarios inactivos
1085886,1,Universitarios inactivos
1085884,1,Universitarios inactivos
1085883,1,Universitarios inactivos
1085882,1,Universitarios inactivos
1085881,1,Universitarios inactivos
1085880,1,Universitarios inactivos
1085878,1,Universitarios inactivos
1085877,1,Universitarios inactivos
1085876,1,Universitarios inactivos
1085874,1,Universitarios inactivos
1085872,1,Universitarios inactivos
1085869,1,Universitarios inactivos
1085866,1,Universitarios inactivos
1085865,2,Particulares básicos
1085894,1,Universitarios inactivos
1085713,1,Universitarios inactivos
1085711,1,Universitarios inactivos
1085549,1,Universitarios inactivos
1085548,2,Particulares básicos
1085547,1,Universitarios inactivos
1085546,1,Universitarios inactivos
1085545,1,Universitarios inactivos
1085544,1,Universitarios inactivos
1085543,1,Universitarios inactivos
1085542,1,Universitarios inactivos
1085541,1,Universitarios inactivos
1085540,1,Universitarios inactivos
1085539,1,Universitarios inactivos
1085550,1,Universitarios inactivos
1085538,1,Universitarios inactivos
1085536,1,Universitarios inactivos
1085535,1,Universitarios inactivos
1085534,2,Particulares básicos
1085533,1,Universitarios inactivos
1085531,1,Universitarios inactivos
1085530,1,Universitarios inactivos
1085529,4,Universitarios recién llegados
1085528,1,Universitarios inactivos
1085527,7,Particulares con tarjeta
1085526,4,Universitarios recién llegados
1085537,4,Universitarios recién llegados
1085525,5,Nómina y pensiones
1085551,1,Universitarios inactivos
1085553,7,Particulares con tarjeta
1085583,1,Universitarios inactivos
1085582,1,Universitarios inactivos
1085581,1,Universitarios inactivos
1085580,1,Universitarios inactivos
1085579,1,Universitarios inactivos
1085578,1,Universitarios inactivos
1085574,1,Universitarios inactivos
1085572,1,Universitarios inactivos
1085571,1,Universitarios inactivos
1085552,1,Universitarios inactivos
1085570,1,Universitarios inactivos
1085565,1,Universitarios inactivos
1085564,5,Nómina y pensiones
1085563,1,Universitarios inactivos
1085562,1,Universitarios inactivos
1085561,1,Universitarios inactivos
1085560,1,Universitarios inactivos
1085559,1,Universitarios inactivos
1085558,1,Universitarios inactivos
1085557,1,Universitarios inactivos
1085556,1,Universitarios inactivos
1085524,1,Universitarios inactivos
1085522,4,Universitarios recién llegados
1085521,1,Universitarios inactivos
1085488,1,Universitarios inactivos
1085487,1,Universitarios inactivos
1085486,1,Universitarios inactivos
1085484,1,Universitarios inactivos
1085483,1,Universitarios inactivos
1085482,1,Universitarios inactivos
1085481,1,Universitarios inactivos
1085480,1,Universitarios inactivos
1085479,1,Universitarios inactivos
1085478,1,Universitarios inactivos
1085489,4,Universitarios recién llegados
1085476,3,Clientes de nómina
1085474,1,Universitarios inactivos
1085473,1,Universitarios inactivos
1085472,3,Clientes de nómina
1085471,1,Universitarios inactivos
1085470,4,Universitarios recién llegados
1085469,1,Universitarios inactivos
1085468,4,Universitarios recién llegados
1085467,1,Universitarios inactivos
1085466,1,Universitarios inactivos
1085465,1,Universitarios inactivos
1085464,1,Universitarios inactivos
1085475,1,Universitarios inactivos
1085490,1,Universitarios inactivos
1085491,1,Universitarios inactivos
1085519,1,Universitarios inactivos
1085518,1,Universitarios inactivos
1085516,3,Clientes de nómina
1085515,1,Universitarios inactivos
1085514,1,Universitarios inactivos
1085513,1,Universitarios inactivos
1085512,1,Universitarios inactivos
1085511,1,Universitarios inactivos
1085510,1,Universitarios inactivos
1085509,1,Universitarios inactivos
1085508,1,Universitarios inactivos
1085507,1,Universitarios inactivos
1085506,1,Universitarios inactivos
1085504,1,Universitarios inactivos
1085503,1,Universitarios inactivos
1085502,1,Universitarios inactivos
1085501,1,Universitarios inactivos
1085500,1,Universitarios inactivos
1085499,2,Particulares básicos
1085498,1,Universitarios inactivos
1085497,1,Universitarios inactivos
1085496,1,Universitarios inactivos
1085494,6,TOP ahorradores
1085493,1,Universitarios inactivos
1085584,1,Universitarios inactivos
1085585,1,Universitarios inactivos
1085586,4,Universitarios recién llegados
1085588,1,Universitarios inactivos
1085679,5,Nómina y pensiones
1085677,1,Universitarios inactivos
1085675,1,Universitarios inactivos
1085674,1,Universitarios inactivos
1085673,3,Clientes de nómina
1085672,1,Universitarios inactivos
1085671,1,Universitarios inactivos
1085669,2,Particulares básicos
1085668,1,Universitarios inactivos
1085667,1,Universitarios inactivos
1085666,1,Universitarios inactivos
1085662,1,Universitarios inactivos
1085659,1,Universitarios inactivos
1085658,1,Universitarios inactivos
1085656,1,Universitarios inactivos
1085654,2,Particulares básicos
1085653,1,Universitarios inactivos
1085665,2,Particulares básicos
1085681,1,Universitarios inactivos
1085683,1,Universitarios inactivos
1085710,1,Universitarios inactivos
1085709,1,Universitarios inactivos
1085708,4,Universitarios recién llegados
1085706,1,Universitarios inactivos
1085705,1,Universitarios inactivos
1085704,1,Universitarios inactivos
1085703,1,Universitarios inactivos
1085702,4,Universitarios recién llegados
1085699,1,Universitarios inactivos
1085698,1,Universitarios inactivos
1085697,1,Universitarios inactivos
1085696,1,Universitarios inactivos
1085695,1,Universitarios inactivos
1085691,1,Universitarios inactivos
1085689,1,Universitarios inactivos
1085688,1,Universitarios inactivos
1085687,1,Universitarios inactivos
1085686,1,Universitarios inactivos
1085684,1,Universitarios inactivos
1085652,1,Universitarios inactivos
1085712,1,Universitarios inactivos
1085651,1,Universitarios inactivos
1085649,1,Universitarios inactivos
1085613,2,Particulares básicos
1085612,1,Universitarios inactivos
1085611,1,Universitarios inactivos
1085610,2,Particulares básicos
1085609,1,Universitarios inactivos
1085608,1,Universitarios inactivos
1085607,1,Universitarios inactivos
1085606,2,Particulares básicos
1085605,2,Particulares básicos
1085604,1,Universitarios inactivos
1085603,1,Universitarios inactivos
1085614,2,Particulares básicos
1085602,2,Particulares básicos
1085600,4,Universitarios recién llegados
1085599,1,Universitarios inactivos
1085598,1,Universitarios inactivos
1085597,1,Universitarios inactivos
1085596,1,Universitarios inactivos
1085595,1,Universitarios inactivos
1085594,1,Universitarios inactivos
1085592,1,Universitarios inactivos
1085591,1,Universitarios inactivos
1085590,1,Universitarios inactivos
1085589,1,Universitarios inactivos
1085601,2,Particulares básicos
1085615,1,Universitarios inactivos
1085616,1,Universitarios inactivos
1085617,5,Nómina y pensiones
1085647,1,Universitarios inactivos
1085646,1,Universitarios inactivos
1085645,1,Universitarios inactivos
1085644,1,Universitarios inactivos
1085643,1,Universitarios inactivos
1085642,2,Particulares básicos
1085641,1,Universitarios inactivos
1085640,1,Universitarios inactivos
1085639,1,Universitarios inactivos
1085638,1,Universitarios inactivos
1085637,1,Universitarios inactivos
1085636,1,Universitarios inactivos
1085634,1,Universitarios inactivos
1085631,2,Particulares básicos
1085630,1,Universitarios inactivos
1085629,1,Universitarios inactivos
1085628,5,Nómina y pensiones
1085627,1,Universitarios inactivos
1085625,1,Universitarios inactivos
1085624,1,Universitarios inactivos
1085622,1,Universitarios inactivos
1085621,1,Universitarios inactivos
1085620,1,Universitarios inactivos
1085619,1,Universitarios inactivos
1085618,2,Particulares básicos
1085650,2,Particulares básicos
1085965,2,Particulares básicos
1085967,2,Particulares básicos
1085969,7,Particulares con tarjeta
1086361,2,Particulares básicos
1086360,1,Universitarios inactivos
1086359,1,Universitarios inactivos
1086358,1,Universitarios inactivos
1086357,1,Universitarios inactivos
1086356,1,Universitarios inactivos
1086355,7,Particulares con tarjeta
1086354,1,Universitarios inactivos
1086353,1,Universitarios inactivos
1086352,1,Universitarios inactivos
1086351,2,Particulares básicos
1086362,1,Universitarios inactivos
1086350,2,Particulares básicos
1086348,1,Universitarios inactivos
1086347,1,Universitarios inactivos
1086345,1,Universitarios inactivos
1086344,1,Universitarios inactivos
1086342,1,Universitarios inactivos
1086341,3,Clientes de nómina
1086340,5,Nómina y pensiones
1086339,1,Universitarios inactivos
1086338,1,Universitarios inactivos
1086337,1,Universitarios inactivos
1086336,1,Universitarios inactivos
1086349,1,Universitarios inactivos
1086363,1,Universitarios inactivos
1086365,1,Universitarios inactivos
1086393,1,Universitarios inactivos
1086392,1,Universitarios inactivos
1086391,3,Clientes de nómina
1086390,4,Universitarios recién llegados
1086389,1,Universitarios inactivos
1086388,1,Universitarios inactivos
1086387,1,Universitarios inactivos
1086385,4,Universitarios recién llegados
1086384,1,Universitarios inactivos
1086383,1,Universitarios inactivos
1086381,1,Universitarios inactivos
1086364,1,Universitarios inactivos
1086379,7,Particulares con tarjeta
1086377,1,Universitarios inactivos
1086374,1,Universitarios inactivos
1086372,2,Particulares básicos
1086371,1,Universitarios inactivos
1086370,1,Universitarios inactivos
1086369,5,Nómina y pensiones
1086368,1,Universitarios inactivos
1086367,1,Universitarios inactivos
1086378,1,Universitarios inactivos
1086334,1,Universitarios inactivos
1086333,1,Universitarios inactivos
1086332,1,Universitarios inactivos
1086298,1,Universitarios inactivos
1086297,1,Universitarios inactivos
1086296,1,Universitarios inactivos
1086295,1,Universitarios inactivos
1086294,1,Universitarios inactivos
1086293,1,Universitarios inactivos
1086292,1,Universitarios inactivos
1086291,1,Universitarios inactivos
1086290,1,Universitarios inactivos
1086289,1,Universitarios inactivos
1086288,1,Universitarios inactivos
1086300,1,Universitarios inactivos
1086287,2,Particulares básicos
1086285,1,Universitarios inactivos
1086284,1,Universitarios inactivos
1086282,1,Universitarios inactivos
1086281,1,Universitarios inactivos
1086280,1,Universitarios inactivos
1086279,2,Particulares básicos
1086278,1,Universitarios inactivos
1086277,1,Universitarios inactivos
1086276,1,Universitarios inactivos
1086275,1,Universitarios inactivos
1086274,1,Universitarios inactivos
1086286,2,Particulares básicos
1086302,1,Universitarios inactivos
1086303,1,Universitarios inactivos
1086304,1,Universitarios inactivos
1086331,1,Universitarios inactivos
1086330,2,Particulares básicos
1086329,1,Universitarios inactivos
1086328,4,Universitarios recién llegados
1086327,1,Universitarios inactivos
1086325,1,Universitarios inactivos
1086324,1,Universitarios inactivos
1086323,1,Universitarios inactivos
1086322,1,Universitarios inactivos
1086320,1,Universitarios inactivos
1086319,1,Universitarios inactivos
1086318,1,Universitarios inactivos
1086317,1,Universitarios inactivos
1086316,1,Universitarios inactivos
1086315,1,Universitarios inactivos
1086314,4,Universitarios recién llegados
1086313,1,Universitarios inactivos
1086312,3,Clientes de nómina
1086311,1,Universitarios inactivos
1086310,1,Universitarios inactivos
1086309,2,Particulares básicos
1086308,1,Universitarios inactivos
1086307,1,Universitarios inactivos
1086306,1,Universitarios inactivos
1086305,1,Universitarios inactivos
1086394,1,Universitarios inactivos
1086395,1,Universitarios inactivos
1086396,1,Universitarios inactivos
1086397,1,Universitarios inactivos
1086485,1,Universitarios inactivos
1086484,1,Universitarios inactivos
1086483,1,Universitarios inactivos
1086482,1,Universitarios inactivos
1086481,1,Universitarios inactivos
1086480,7,Particulares con tarjeta
1086479,2,Particulares básicos
1086478,2,Particulares básicos
1086477,1,Universitarios inactivos
1086476,1,Universitarios inactivos
1086475,1,Universitarios inactivos
1086486,1,Universitarios inactivos
1086474,1,Universitarios inactivos
1086472,1,Universitarios inactivos
1086469,1,Universitarios inactivos
1086466,1,Universitarios inactivos
1086465,1,Universitarios inactivos
1086464,1,Universitarios inactivos
1086463,5,Nómina y pensiones
1086462,1,Universitarios inactivos
1086461,1,Universitarios inactivos
1086460,1,Universitarios inactivos
1086487,1,Universitarios inactivos
1086488,1,Universitarios inactivos
1086489,1,Universitarios inactivos
1086518,1,Universitarios inactivos
1086517,2,Particulares básicos
1086516,1,Universitarios inactivos
1086515,1,Universitarios inactivos
1086513,2,Particulares básicos
1086512,1,Universitarios inactivos
1086511,2,Particulares básicos
1086507,1,Universitarios inactivos
1086506,1,Universitarios inactivos
1086505,1,Universitarios inactivos
1086504,1,Universitarios inactivos
1086502,2,Particulares básicos
1086501,2,Particulares básicos
1086499,1,Universitarios inactivos
1086498,6,TOP ahorradores
1086496,1,Universitarios inactivos
1086495,1,Universitarios inactivos
1086493,1,Universitarios inactivos
1086492,1,Universitarios inactivos
1086491,1,Universitarios inactivos
1086490,1,Universitarios inactivos
1086459,1,Universitarios inactivos
1086273,1,Universitarios inactivos
1086458,1,Universitarios inactivos
1086456,1,Universitarios inactivos
1086424,1,Universitarios inactivos
1086423,1,Universitarios inactivos
1086422,4,Universitarios recién llegados
1086421,1,Universitarios inactivos
1086420,1,Universitarios inactivos
1086419,2,Particulares básicos
1086418,2,Particulares básicos
1086417,1,Universitarios inactivos
1086416,1,Universitarios inactivos
1086415,1,Universitarios inactivos
1086414,1,Universitarios inactivos
1086425,1,Universitarios inactivos
1086409,1,Universitarios inactivos
1086408,1,Universitarios inactivos
1086406,5,Nómina y pensiones
1086403,1,Universitarios inactivos
1086402,1,Universitarios inactivos
1086401,1,Universitarios inactivos
1086400,1,Universitarios inactivos
1086399,1,Universitarios inactivos
1086398,1,Universitarios inactivos
1086410,1,Universitarios inactivos
1086426,4,Universitarios recién llegados
1086427,1,Universitarios inactivos
1086428,1,Universitarios inactivos
1086454,1,Universitarios inactivos
1086453,1,Universitarios inactivos
1086452,1,Universitarios inactivos
1086451,4,Universitarios recién llegados
1086450,1,Universitarios inactivos
1086449,1,Universitarios inactivos
1086448,1,Universitarios inactivos
1086447,1,Universitarios inactivos
1086446,1,Universitarios inactivos
1086445,1,Universitarios inactivos
1086443,1,Universitarios inactivos
1086441,4,Universitarios recién llegados
1086440,1,Universitarios inactivos
1086439,1,Universitarios inactivos
1086438,1,Universitarios inactivos
1086437,1,Universitarios inactivos
1086436,1,Universitarios inactivos
1086435,1,Universitarios inactivos
1086434,1,Universitarios inactivos
1086433,1,Universitarios inactivos
1086432,1,Universitarios inactivos
1086431,4,Universitarios recién llegados
1086430,1,Universitarios inactivos
1086429,2,Particulares básicos
1086457,1,Universitarios inactivos
1086272,1,Universitarios inactivos
1086271,1,Universitarios inactivos
1086270,1,Universitarios inactivos
1086094,7,Particulares con tarjeta
1086092,1,Universitarios inactivos
1086089,7,Particulares con tarjeta
1086088,7,Particulares con tarjeta
1086086,2,Particulares básicos
1086085,2,Particulares básicos
1086081,2,Particulares básicos
1086079,2,Particulares básicos
1086076,1,Universitarios inactivos
1086074,2,Particulares básicos
1086095,4,Universitarios recién llegados
1086073,5,Nómina y pensiones
1086067,2,Particulares básicos
1086066,2,Particulares básicos
1086064,3,Clientes de nómina
1086062,5,Nómina y pensiones
1086058,2,Particulares básicos
1086072,2,Particulares básicos
1086098,4,Universitarios recién llegados
1086100,2,Particulares básicos
1086134,5,Nómina y pensiones
1086127,2,Particulares básicos
1086126,7,Particulares con tarjeta
1086123,7,Particulares con tarjeta
1086122,2,Particulares básicos
1086121,5,Nómina y pensiones
1086119,2,Particulares básicos
1086116,2,Particulares básicos
1086115,2,Particulares básicos
1086112,2,Particulares básicos
1086111,2,Particulares básicos
1086110,2,Particulares básicos
1086107,1,Universitarios inactivos
1086105,2,Particulares básicos
1086103,5,Nómina y pensiones
1086136,2,Particulares básicos
1085999,3,Clientes de nómina
1085998,5,Nómina y pensiones
1085997,3,Clientes de nómina
1085996,5,Nómina y pensiones
1085990,3,Clientes de nómina
1085989,2,Particulares básicos
1086000,2,Particulares básicos
1085986,5,Nómina y pensiones
1085981,3,Clientes de nómina
1085980,4,Universitarios recién llegados
1085977,7,Particulares con tarjeta
1085973,5,Nómina y pensiones
1086001,2,Particulares básicos
1086006,6,TOP ahorradores
1086046,2,Particulares básicos
1086045,2,Particulares básicos
1086043,5,Nómina y pensiones
1086037,2,Particulares básicos
1086035,4,Universitarios recién llegados
1086033,2,Particulares básicos
1086030,7,Particulares con tarjeta
1086028,2,Particulares básicos
1086023,7,Particulares con tarjeta
1086021,2,Particulares básicos
1086019,5,Nómina y pensiones
1086016,2,Particulares básicos
1086013,2,Particulares básicos
1086012,2,Particulares básicos
1086011,5,Nómina y pensiones
1086008,4,Universitarios recién llegados
1086055,3,Clientes de nómina
1085463,1,Universitarios inactivos
1086237,1,Universitarios inactivos
1086236,1,Universitarios inactivos
1086235,1,Universitarios inactivos
1086234,4,Universitarios recién llegados
1086233,1,Universitarios inactivos
1086232,1,Universitarios inactivos
1086231,1,Universitarios inactivos
1086230,5,Nómina y pensiones
1086228,7,Particulares con tarjeta
1086239,1,Universitarios inactivos
1086222,1,Universitarios inactivos
1086221,1,Universitarios inactivos
1086219,3,Clientes de nómina
1086218,1,Universitarios inactivos
1086217,1,Universitarios inactivos
1086216,1,Universitarios inactivos
1086215,1,Universitarios inactivos
1086214,2,Particulares básicos
1086213,1,Universitarios inactivos
1086212,1,Universitarios inactivos
1086211,1,Universitarios inactivos
1086240,1,Universitarios inactivos
1086241,1,Universitarios inactivos
1086242,1,Universitarios inactivos
1086269,1,Universitarios inactivos
1086268,1,Universitarios inactivos
1086267,1,Universitarios inactivos
1086266,1,Universitarios inactivos
1086265,2,Particulares básicos
1086264,2,Particulares básicos
1086263,3,Clientes de nómina
1086262,1,Universitarios inactivos
1086261,1,Universitarios inactivos
1086259,1,Universitarios inactivos
1086258,1,Universitarios inactivos
1086257,1,Universitarios inactivos
1086256,1,Universitarios inactivos
1086255,1,Universitarios inactivos
1086253,1,Universitarios inactivos
1086251,1,Universitarios inactivos
1086250,1,Universitarios inactivos
